Date,Open,Close,Balance,Rise
2020-08-02,11758.764648,11053.614258,-705.1503900000007,1.0
2020-08-01,11322.570313,11759.592773,437.02246000000014,1.0
2020-07-31,11110.210938,11323.466797,213.25585899999896,0.0
2020-07-30,11099.833008,11111.213867,11.380859000000783,1.0
2020-07-29,10912.953125,11100.467773,187.5146480000003,1.0
2020-07-28,11017.463867,10912.823242,-104.640625,1.0
2020-07-27,9905.217773,10990.873047,1085.6552739999988,0.0
2020-07-26,9680.234375,9905.166992,224.9326170000004,1.0
2020-07-25,9539.485352,9677.113281,137.62792900000022,1.0
2020-07-24,9585.514648,9536.892578,-48.62206999999944,1.0
2020-07-23,9527.141602,9581.072266,53.930663999999524,0.0
2020-07-22,9375.080078,9525.363281,150.28320299999905,1.0
2020-07-21,9162.514648,9374.887695,212.37304699999913,1.0
2020-07-20,9187.220703,9164.231445,-22.989258000001428,1.0
2020-07-19,9158.005859,9185.817383,27.811523999998826,0.0
2020-07-18,9151.183594,9159.040039,7.8564449999994395,0.0
2020-07-17,9131.8125,9151.392578,19.580078000000867,1.0
2020-07-16,9191.980469,9132.227539,-59.75293000000056,0.0
2020-07-15,9241.897461,9192.836914,-49.06054700000095,1.0
2020-07-14,9238.703125,9243.213867,4.510742000000391,0.0
2020-07-13,9277.205078,9243.614258,-33.59082000000126,1.0
2020-07-12,9241.054688,9276.5,35.44531199999983,0.0
2020-07-11,9277.511719,9240.34668,-37.165038999999524,1.0
2020-07-10,9273.357422,9278.807617,5.4501950000012584,0.0
2020-07-09,9427.994141,9277.967773,-150.0263679999989,1.0
2020-07-08,9253.020508,9428.333008,175.3125,0.0
2020-07-07,9349.161133,9252.277344,-96.88378899999952,1.0
2020-07-06,9072.849609,9375.474609,302.625,0.0
2020-07-05,9126.09082,9073.942383,-52.14843699999983,0.0
2020-07-04,9084.233398,9132.488281,48.25488299999961,1.0
2020-07-03,9124.842773,9087.303711,-37.53906199999983,0.0
2020-07-02,9231.139648,9123.410156,-107.72949200000039,1.0
2020-07-01,9145.985352,9228.325195,82.33984299999975,1.0
2020-06-30,9185.581055,9137.993164,-47.587891000001036,0.0
2020-06-29,9140.029297,9190.854492,50.82519500000126,0.0
2020-06-28,9048.460938,9143.582031,95.12109299999975,0.0
2020-06-27,9167.824219,9045.390625,-122.43359400000008,0.0
2020-06-26,9260.995117,9162.917969,-98.0771480000003,0.0
2020-06-25,9314.126953,9264.813477,-49.313476000001174,1.0
2020-06-24,9632.149414,9313.610352,-318.53906199999983,0.0
2020-06-23,9644.076172,9629.658203,-14.417968999998266,1.0
2020-06-22,9300.915039,9648.717773,347.8027340000008,0.0
2020-06-21,9330.926758,9303.629883,-27.296875,0.0
2020-06-20,9290.959961,9332.34082,41.380858999998964,0.0
2020-06-19,9410.293945,9288.018555,-122.27538999999888,1.0
2020-06-18,9481.567383,9411.84082,-69.72656300000017,1.0
2020-06-17,9533.78418,9480.254883,-53.52929700000095,0.0
2020-06-16,9454.266602,9538.024414,83.75781199999983,0.0
2020-06-15,9386.035156,9450.702148,64.66699200000039,1.0
2020-06-14,9477.553711,9386.788086,-90.765625,0.0
2020-06-13,9480.735352,9475.277344,-5.458007999999609,1.0
2020-06-12,9320.69043,9480.84375,160.15331999999944,1.0
2020-06-11,9870.078125,9321.78125,-548.296875,1.0
2020-06-10,9794.119141,9870.094727,75.97558600000048,1.0
2020-06-09,9774.360352,9795.700195,21.339842999999746,0.0
2020-06-08,9760.063477,9771.489258,11.425780999999915,0.0
2020-06-07,9653.00293,9758.852539,105.84960899999896,1.0
2020-06-06,9664.904297,9653.679688,-11.224608999998964,1.0
2020-06-05,9800.21582,9665.533203,-134.68261699999857,0.0
2020-06-04,9655.854492,9800.636719,144.7822269999997,1.0
2020-06-03,9533.760742,9656.717773,122.95703099999992,0.0
2020-06-02,10162.973633,9529.803711,-633.1699219999991,1.0
2020-06-01,9463.605469,10167.268555,703.6630860000005,0.0
2020-05-31,9700.105469,9461.058594,-239.046875,1.0
2020-05-30,9438.914063,9700.414063,261.5,1.0
2020-05-29,9528.355469,9439.124023,-89.23144599999978,0.0
2020-05-28,9184.945313,9525.750977,340.8056639999995,1.0
2020-05-27,8837.380859,9181.017578,343.6367190000001,0.0
2020-05-26,8909.585938,8835.052734,-74.53320399999939,1.0
2020-05-25,8786.107422,8906.93457,120.8271480000003,1.0
2020-05-24,9212.283203,8790.368164,-421.91503900000134,0.0
2020-05-23,9185.0625,9209.287109,24.224609000000783,0.0
2020-05-22,9080.334961,9182.577148,102.24218699999983,1.0
2020-05-21,9522.740234,9081.761719,-440.9785150000007,1.0
2020-05-20,9725.329102,9522.981445,-202.34765700000025,1.0
2020-05-19,9727.063477,9729.038086,1.9746090000007825,1.0
2020-05-18,9675.695313,9726.575195,50.87988199999927,0.0
2020-05-17,9374.929688,9670.739258,295.80956999999944,1.0
2020-05-16,9333.240234,9377.013672,43.77343799999835,1.0
2020-05-15,9734.291016,9328.197266,-406.09375,1.0
2020-05-14,9271.329102,9733.72168,462.39257800000087,0.0
2020-05-13,8805.387695,9269.987305,464.5996100000011,0.0
2020-05-12,8610.385742,8804.477539,194.09179699999913,0.0
2020-05-11,8755.535156,8601.795898,-153.7392579999996,0.0
2020-05-10,9591.168945,8756.430664,-834.7382809999999,1.0
2020-05-09,9840.90625,9593.896484,-247.00976599999922,1.0
2020-05-08,9936.162109,9842.666016,-93.49609300000157,1.0
2020-05-07,9261.895508,9951.518555,689.623047000001,1.0
2020-05-06,9007.441406,9268.761719,261.32031300000017,0.0
2020-05-05,8912.832031,9003.070313,90.23828200000025,1.0
2020-05-04,8895.745117,8912.654297,16.90917999999874,1.0
2020-05-03,8983.614258,8897.46875,-86.14550799999961,0.0
2020-05-02,8869.057617,8988.59668,119.53906300000017,1.0
2020-05-01,8672.782227,8864.766602,191.984375,1.0
2020-04-30,8797.669922,8658.553711,-139.11621099999866,1.0
2020-04-29,7806.712401999999,8801.038086,994.3256840000013,1.0
2020-04-28,7796.970215,7807.058594,10.088378999999804,1.0
2020-04-27,7679.418945,7795.601073999999,116.1821289999989,1.0
2020-04-26,7570.13916,7679.867187999999,109.72802799999954,1.0
2020-04-25,7550.48291,7569.936035,19.453125,1.0
2020-04-24,7434.181640999999,7550.900879000001,116.7192380000015,1.0
2020-04-23,7121.306151999999,7429.724609000001,308.4184570000016,0.0
2020-04-22,6879.44043,7117.20752,237.76709000000028,0.0
2020-04-21,6879.78418,6880.323242,0.5390620000007402,1.0
2020-04-20,7186.873535,6881.958495999999,-304.91503900000043,1.0
2020-04-19,7260.922363,7189.424805,-71.49755800000003,0.0
2020-04-18,7092.291504000001,7257.665039,165.37353499999972,0.0
2020-04-17,,,,0.0
2020-04-16,6640.454102000001,7116.804198999999,476.35009699999864,1.0
2020-04-15,6845.561523,6642.109863000001,-203.45165999999972,0.0
2020-04-14,6843.281738,6842.427734000001,-0.8540039999988949,0.0
2020-04-13,6965.616698999999,6845.037598000001,-120.57910099999845,0.0
2020-04-12,6858.067870999999,6971.091797,113.02392600000076,1.0
2020-04-11,6867.44043,6859.083008,-8.357422000000042,0.0
2020-04-10,7303.81543,6865.493164,-438.3222659999992,1.0
2020-04-09,7337.966309,7302.089355,-35.876954000000296,0.0
2020-04-08,7179.283203,7334.098633,154.81542999999965,1.0
2020-04-07,7273.644043000001,7176.414551000001,-97.22949200000039,0.0
2020-04-06,6788.049805,7271.78125,483.73144500000035,1.0
2020-04-05,6862.537598000001,6791.129395,-71.40820300000087,1.0
2020-04-04,6738.382812999999,6867.527344,129.14453100000082,1.0
2020-04-03,6797.396484000001,6733.387206999999,-64.00927700000193,1.0
2020-04-02,6606.776367,6793.624512,186.84814499999993,0.0
2020-04-01,6437.319336,6606.776367,169.45703100000082,0.0
2020-03-31,6430.606445,6438.644531,8.038085999999566,0.0
2020-03-30,5925.538574,6429.841797,504.3032229999999,1.0
2020-03-29,6245.624511999999,5922.042969,-323.58154299999933,0.0
2020-03-28,6467.253906,6242.193848,-225.06005800000003,1.0
2020-03-27,6719.38916,6469.79834,-249.59081999999944,1.0
2020-03-26,6675.170897999999,6716.44043,41.269532000000254,0.0
2020-03-25,6738.716797,6681.062988000001,-57.653808999999455,0.0
2020-03-24,6436.642578,6734.803711,298.1611329999996,1.0
2020-03-23,5831.374511999999,6416.314941,584.9404290000002,1.0
2020-03-22,6185.558105,5830.254883,-355.30322200000046,1.0
2020-03-21,6206.521484000001,6185.066406,-21.455078000000867,1.0
2020-03-20,6191.653809,6198.77832,7.124510999999984,0.0
2020-03-19,5245.416504,6191.192871,945.7763670000004,1.0
2020-03-18,5227.11377,5238.438477000001,11.324707000000672,0.0
2020-03-17,5002.578125,5225.629395,223.05126999999993,1.0
2020-03-16,5385.229492,5014.47998,-370.7495120000003,0.0
2020-03-15,5201.066895,5392.314941,191.2480459999997,1.0
2020-03-14,5573.077636999999,5200.366211,-372.71142599999985,0.0
2020-03-13,5017.831055,5563.707031,545.8759760000003,0.0
2020-03-12,7913.616211,4970.788086,-2942.828125,0.0
2020-03-11,7910.089844,7911.430176000001,1.3403320000006715,0.0
2020-03-10,7922.146973000001,7909.729492,-12.417481000000407,1.0
2020-03-09,8111.146484000001,7923.644531,-187.50195300000087,1.0
2020-03-08,8908.206055,8108.116211,-800.089844000001,0.0
2020-03-07,9121.600586,8909.954102,-211.64648400000078,0.0
2020-03-06,9078.308594,9122.545898,44.23730400000022,1.0
2020-03-05,8760.285156,9078.762695,318.4775389999995,0.0
2020-03-04,8788.541992,8755.246094,-33.29589800000031,0.0
2020-03-03,8865.387695,8787.786133,-77.60156199999983,0.0
2020-03-02,8563.264648,8869.669922,306.4052739999988,0.0
2020-03-01,8599.758789,8562.454102,-37.30468699999983,0.0
2020-02-29,8671.212891,8599.508789,-71.7041019999997,0.0
2020-02-28,8788.728516,8672.455078,-116.27343799999835,0.0
2020-02-27,8825.09375,8784.494141,-40.59960900000078,1.0
2020-02-26,9338.290039,8820.522461,-517.767577999999,0.0
2020-02-25,9651.3125,9341.705078,-309.60742199999913,1.0
2020-02-24,9921.583008,9650.174805,-271.40820299999905,0.0
2020-02-23,9663.318359,9924.515625,261.1972659999992,0.0
2020-02-22,9687.707031,9663.181641,-24.525390000000698,1.0
2020-02-21,9611.782227,9686.441406,74.65917900000022,0.0
2020-02-20,9629.325195,9608.475586,-20.849608999998964,1.0
2020-02-19,10143.798828,9633.386719,-510.4121090000008,0.0
2020-02-18,9691.230469,10141.996094,450.765625,1.0
2020-02-17,9936.560547,9690.142578,-246.41796899999827,0.0
2020-02-16,9889.179688,9934.433594,45.253905999999915,1.0
2020-02-15,10313.856445,9889.424805,-424.4316399999989,1.0
2020-02-14,10211.550781,10312.116211,100.56543000000056,0.0
2020-02-13,10323.960938,10214.379883,-109.58105500000056,1.0
2020-02-12,10202.387695,10326.054688,123.66699300000073,1.0
2020-02-11,9855.891602,10208.236328,352.3447260000012,1.0
2020-02-10,10115.55957,9856.611328,-258.9482419999986,1.0
2020-02-09,9863.894531,10116.673828,252.77929700000095,1.0
2020-02-08,9793.070313,9865.119141,72.04882799999905,0.0
2020-02-07,9726.00293,9795.943359,69.94042900000022,0.0
2020-02-06,9617.821289,9729.801758,111.98046900000008,0.0
2020-02-05,9183.416016,9613.423828,430.00781200000165,1.0
2020-02-04,9292.841797,9180.962891,-111.87890599999992,0.0
2020-02-03,9344.683594,9293.521484,-51.1621099999993,1.0
2020-02-02,9389.820313,9344.365234,-45.45507899999939,0.0
2020-02-01,9346.357422,9392.875,46.51757800000087,1.0
2020-01-31,9508.313477,9350.529297,-157.78418000000056,1.0
2020-01-30,9316.016602,9508.993164,192.97656199999983,1.0
2020-01-29,9357.470703,9316.629883,-40.84082000000126,0.0
2020-01-28,8912.524414,9358.589844,446.06543000000056,1.0
2020-01-27,8597.308594,8909.819336,312.5107420000004,0.0
2020-01-26,8364.410156,8596.830078,232.41992200000095,0.0
2020-01-25,8440.119141,8367.847656,-72.2714849999993,1.0
2020-01-24,8405.567383,8445.43457,39.86718699999983,0.0
2020-01-23,8680.650391,8406.515625,-274.1347659999992,0.0
2020-01-22,8744.210938,8680.875977,-63.334961000000476,1.0
2020-01-21,8658.991211,8745.894531,86.90331999999944,1.0
2020-01-20,8704.631836,8657.642578,-46.98925799999961,0.0
2020-01-19,8941.445313,8706.245117,-235.20019599999978,0.0
2020-01-18,8927.211914,8942.808594,15.59668000000056,1.0
2020-01-17,8725.209961,8929.038086,203.828125,0.0
2020-01-16,8812.481445,8723.786133,-88.69531199999983,1.0
2020-01-15,8825.34375,8807.010742,-18.33300799999961,0.0
2020-01-14,8140.933105,8827.764648,686.8315430000002,1.0
2020-01-13,8189.771973000001,8144.194336,-45.57763700000123,0.0
2020-01-12,8033.261719,8192.494141,159.23242199999913,0.0
2020-01-11,8162.190918000001,8037.537598000001,-124.65332000000035,1.0
2020-01-10,7878.307617,8166.554198999999,288.24658199999885,1.0
2020-01-09,8082.295898,7879.071289,-203.22460899999987,1.0
2020-01-08,8161.935547,8079.862793000001,-82.0727539999989,1.0
2020-01-07,7768.682129000001,8163.692383,395.0102539999989,1.0
2020-01-06,7410.452148,7769.219238,358.76708999999937,0.0
2020-01-05,7410.45166,7411.317383,0.865722999999889,1.0
2020-01-04,7345.375488,7410.656738,65.28125,0.0
2020-01-03,6984.428711,7344.884276999999,360.45556599999964,0.0
2020-01-02,7202.55127,6985.470215,-217.08105499999965,1.0
2020-01-01,7194.89209,7200.174316,5.282225999999355,1.0
2019-12-31,7294.438965,7193.599120999999,-100.839844000001,1.0
2019-12-30,7420.272948999999,7292.995117,-127.27783199999885,0.0
2019-12-29,7317.647461,7422.652831999999,105.00537099999929,0.0
2019-12-28,7289.03125,7317.990234000001,28.958984000000783,0.0
2019-12-27,7238.141113,7290.088379000001,51.947266000001036,0.0
2019-12-26,7274.799316,7238.966797,-35.83251899999959,1.0
2019-12-25,7325.755859000001,7275.155762,-50.60009700000046,0.0
2019-12-24,7354.393066,7322.532227,-31.86083899999994,1.0
2019-12-23,7508.902344,7355.628418000001,-153.27392599999894,0.0
2019-12-22,7191.188477,7511.588867,320.4003900000007,1.0
2019-12-21,7220.59375,7191.158691,-29.435059000000365,0.0
2019-12-20,7208.636719,7218.816406,10.17968699999983,0.0
2019-12-19,7277.59082,7202.844238,-74.74658200000067,1.0
2019-12-18,6647.698242,7276.802734000001,629.1044920000004,0.0
2019-12-17,6931.31543,6640.515136999999,-290.80029300000024,1.0
2019-12-16,7153.663086,6932.480469,-221.18261699999948,1.0
2019-12-15,7124.239745999999,7152.301758,28.062012000000323,0.0
2019-12-14,7268.902831999999,7124.673828,-144.2290039999989,0.0
2019-12-13,7244.662109000001,7269.68457,25.022460999999566,0.0
2019-12-12,7216.73877,7243.134276999999,26.39550699999927,1.0
2019-12-11,7277.197754000001,7217.427245999999,-59.77050800000143,1.0
2019-12-10,7397.134276999999,7278.119629000001,-119.01464799999849,1.0
2019-12-09,7561.79541,7400.899414,-160.8959959999993,1.0
2019-12-08,7551.338867,7564.345215,13.006347999999889,0.0
2019-12-07,7547.265625,7556.237793000001,8.972168000001147,0.0
2019-12-06,7450.561523,7546.996581999999,96.43505899999855,0.0
2019-12-05,7253.241698999999,7448.307617,195.06591800000115,0.0
2019-12-04,7320.125,7252.034668000001,-68.09033199999885,0.0
2019-12-03,7323.975586,7320.145508,-3.8300779999999577,1.0
2019-12-02,7424.036133,7321.988281,-102.0478519999997,0.0
2019-12-01,7571.616211,7424.29248,-147.3237309999995,1.0
2019-11-30,7764.057129000001,7569.629883,-194.4272460000011,1.0
2019-11-29,7466.727051000001,7761.243651999999,294.51660099999845,1.0
2019-11-28,7536.820312999999,7463.105956999999,-73.71435600000041,0.0
2019-11-27,7220.880859000001,7531.663573999999,310.78271499999846,1.0
2019-11-26,7145.15918,7218.371094,73.21191400000043,0.0
2019-11-25,7039.977051000001,7146.133789,106.15673799999968,0.0
2019-11-24,7398.633789,7047.916992,-350.71679700000004,0.0
2019-11-23,7296.164551000001,7397.796875,101.63232399999924,0.0
2019-11-22,7643.569336,7296.577637,-346.99169899999924,0.0
2019-11-21,8023.644531,7642.75,-380.8945309999999,1.0
2019-11-20,8203.613281,8027.268066,-176.34521500000028,1.0
2019-11-19,8305.134766,8206.145508,-98.98925799999961,0.0
2019-11-18,8573.980469,8309.286133,-264.6943360000005,0.0
2019-11-17,8549.470703,8577.975586,28.50488299999961,0.0
2019-11-16,8491.166016,8550.760742,59.594726000001174,1.0
2019-11-15,8705.708008,8491.992188,-213.71581999999944,0.0
2019-11-14,8811.936523,8708.094727,-103.84179600000061,1.0
2019-11-13,8812.033203,8808.262695,-3.7705080000014277,1.0
2019-11-12,8759.751953,8815.662109,55.910155999999915,0.0
2019-11-11,9056.917969,8757.788086,-299.1298829999996,0.0
2019-11-10,8812.489258,9055.526367,243.03710900000078,1.0
2019-11-09,8809.46875,8813.582031,4.113280999999915,0.0
2019-11-08,9265.368164,8804.880859,-460.48730499999874,1.0
2019-11-07,9352.393555,9267.561523,-84.83203200000025,0.0
2019-11-06,9340.864258,9360.879883,20.015625,1.0
2019-11-05,9413.004883,9342.527344,-70.47753899999952,1.0
2019-11-04,9235.607422,9412.612305,177.00488300000143,0.0
2019-11-03,9324.787109,9235.354492,-89.43261700000039,0.0
2019-11-02,9259.783203,9324.717773,64.93456999999944,1.0
2019-11-01,9193.992188,9261.104492,67.11230400000022,0.0
2019-10-31,9202.458008,9199.584961,-2.873046999999133,1.0
2019-10-30,9422.462891,9205.726563,-216.73632799999905,1.0
2019-10-29,9248.44043,9427.6875,179.24706999999944,1.0
2019-10-28,9565.101563,9256.148438,-308.953125,0.0
2019-10-27,9241.707031,9551.714844,310.00781300000017,0.0
2019-10-26,8667.577148,9244.972656,577.3955079999996,0.0
2019-10-25,7490.703125,8660.700195,1169.9970699999994,1.0
2019-10-24,7509.728026999999,7493.48877,-16.23925699999927,1.0
2019-10-23,8076.228515999999,7514.671875,-561.5566409999992,1.0
2019-10-22,8243.402344,8078.203125,-165.19921900000008,0.0
2019-10-21,8225.115234,8243.720703,18.605469000000085,1.0
2019-10-20,7997.807129000001,8222.078125,224.2709959999993,0.0
2019-10-19,7973.803711,7988.560547,14.756836000000476,0.0
2019-10-18,8100.933594,7973.20752,-127.72607400000015,1.0
2019-10-17,8047.8125,8103.911133,56.09863299999961,0.0
2019-10-16,8204.674805,8047.526855,-157.1479500000005,1.0
2019-10-15,8373.458008,8205.369141,-168.0888670000004,0.0
2019-10-14,8320.832031,8374.686523,53.85449200000039,1.0
2019-10-13,8336.902344,8321.005859,-15.896484999999302,1.0
2019-10-12,8315.665039,8336.555664,20.890625,0.0
2019-10-11,8585.262695,8321.756836,-263.50585899999896,1.0
2019-10-10,8585.280273,8586.473633,1.193359999999302,0.0
2019-10-09,8229.84082,8595.740234,365.89941400000134,0.0
2019-10-08,8246.849609,8228.783203,-18.066405999999915,0.0
2019-10-07,7989.120605,8245.623047,256.50244199999906,0.0
2019-10-06,8149.876953,7988.155762,-161.72119099999964,1.0
2019-10-05,8210.149414,8151.500488,-58.64892599999985,1.0
2019-10-04,8259.494141,8205.939453,-53.55468799999835,1.0
2019-10-03,8390.774414,8259.992188,-130.78222599999935,0.0
2019-10-02,8344.212891,8393.041992,48.829101000001174,0.0
2019-10-01,8299.720703,8343.276367,43.555663999999524,1.0
2019-09-30,8104.226562999999,8293.868164,189.64160100000026,0.0
2019-09-29,8246.037109,8104.185547,-141.85156200000074,0.0
2019-09-28,8251.273438,8245.915039,-5.358399000000645,0.0
2019-09-27,8113.101073999999,8251.845703,138.74462900000162,0.0
2019-09-26,8487.669922,8118.967773,-368.7021489999988,1.0
2019-09-25,8603.428711,8486.993164,-116.43554700000095,0.0
2019-09-24,9729.321289,8620.566406,-1108.7548829999996,0.0
2019-09-23,10067.962891,9729.324219,-338.63867199999913,1.0
2019-09-22,10024.115234,10070.392578,46.277344000000085,0.0
2019-09-21,10183.648438,10019.716797,-163.93164100000104,0.0
2019-09-20,10266.318359,10181.641602,-84.67675700000109,0.0
2019-09-19,10200.496094,10266.415039,65.91894499999944,0.0
2019-09-18,10247.795898,10198.248047,-49.547851000001174,1.0
2019-09-17,10281.513672,10241.272461,-40.24121099999866,0.0
2019-09-16,10347.222656,10276.793945,-70.42871100000048,1.0
2019-09-15,10356.46582,10347.712891,-8.752929000000222,1.0
2019-09-14,10345.40332,10358.048828,12.645508000001428,0.0
2019-09-13,10415.362305,10360.546875,-54.81543000000056,0.0
2019-09-12,10176.819336,10410.126953,233.3076170000004,0.0
2019-09-11,10123.035156,10178.37207,55.336913999999524,1.0
2019-09-10,10336.408203,10115.975586,-220.4326170000004,0.0
2019-09-09,10443.228516,10334.974609,-108.25390699999843,0.0
2019-09-08,10518.114258,10441.276367,-76.83789099999922,0.0
2019-09-07,10353.931641,10517.254883,163.3232420000004,1.0
2019-09-06,10578.198242,10353.302734,-224.8955079999996,1.0
2019-09-05,10588.183594,10575.533203,-12.650390999999217,1.0
2019-09-04,10621.180664,10594.493164,-26.6875,1.0
2019-09-03,10345.725586,10623.540039,277.81445299999905,1.0
2019-09-02,9757.473633,10346.760742,589.2871090000008,0.0
2019-09-01,9630.592773,9757.970703,127.37793000000056,0.0
2019-08-31,9597.539063,9630.664063,33.125,0.0
2019-08-30,9514.844727,9598.173828,83.32910100000117,1.0
2019-08-29,9756.786133,9510.200195,-246.58593800000017,0.0
2019-08-28,10203.426758,9754.422852,-449.0039059999999,0.0
2019-08-27,10372.826172,10185.5,-187.32617199999913,1.0
2019-08-26,10126.299805,10370.820313,244.5205079999996,0.0
2019-08-25,10160.737305,10138.517578,-22.219726999999693,0.0
2019-08-24,10407.644531,10159.960938,-247.68359299999975,0.0
2019-08-23,10136.30957,10407.964844,271.65527400000065,1.0
2019-08-22,10142.521484,10131.055664,-11.465820000001258,1.0
2019-08-21,10764.572266,10138.049805,-626.5224609999987,0.0
2019-08-20,10916.34668,10763.232422,-153.11425800000143,1.0
2019-08-19,10350.283203,10916.053711,565.7705079999996,1.0
2019-08-18,10233.005859,10345.810547,112.80468799999835,0.0
2019-08-17,10358.722656,10231.744141,-126.9785150000007,0.0
2019-08-16,10319.419922,10374.338867,54.91894500000126,0.0
2019-08-15,10038.421875,10311.545898,273.1240230000003,1.0
2019-08-14,10889.487305,10051.704102,-837.7832030000009,0.0
2019-08-13,11385.052734,10895.830078,-489.2226559999999,0.0
2019-08-12,11528.189453,11382.616211,-145.5732420000004,1.0
2019-08-11,11349.740234,11523.579102,173.8388679999989,1.0
2019-08-10,11861.556641,11354.024414,-507.5322269999997,0.0
2019-08-09,11953.469727,11862.936523,-90.53320399999939,1.0
2019-08-08,11954.040039,11966.407227,12.36718800000017,1.0
2019-08-07,11476.193359,11941.96875,465.7753909999992,1.0
2019-08-06,11811.544922,11478.168945,-333.3759769999997,1.0
2019-08-05,10960.735352,11805.65332,844.9179679999997,1.0
2019-08-04,10821.632813,10970.18457,148.55175699999927,1.0
2019-08-03,10519.27832,10821.726563,302.44824300000073,1.0
2019-08-02,10402.042969,10518.174805,116.13183600000048,0.0
2019-08-01,10077.442383,10399.668945,322.22656199999983,1.0
2019-07-31,9604.050781,10085.62793,481.57714900000065,0.0
2019-07-30,9522.329102,9607.423828,85.09472600000117,0.0
2019-07-29,9548.178711,9519.145508,-29.033203000000867,1.0
2019-07-28,9491.626953,9552.860352,61.233398999998826,0.0
2019-07-27,9871.165039,9477.677734,-393.48730499999874,0.0
2019-07-26,9913.126953,9870.303711,-42.82324200000039,0.0
2019-07-25,9809.09668,9911.841797,102.74511699999857,0.0
2019-07-24,9887.730469,9811.925781,-75.80468800000017,1.0
2019-07-23,10346.748047,9900.767578,-445.98046899999827,0.0
2019-07-22,10596.948242,10343.106445,-253.84179700000095,1.0
2019-07-21,10777.529297,10599.105469,-178.42382799999905,1.0
2019-07-20,10525.819336,10767.139648,241.32031199999983,0.0
2019-07-19,10653.956055,10530.732422,-123.22363300000143,1.0
2019-07-18,9698.50293,10666.482422,967.9794919999986,0.0
2019-07-17,9471.213867,9693.802734,222.5888670000004,0.0
2019-07-16,10896.65332,9477.641602,-1419.0117179999997,1.0
2019-07-15,10257.838867,10895.089844,637.2509769999997,0.0
2019-07-14,11381.020508,10256.058594,-1124.9619139999995,0.0
2019-07-13,11813.126953,11392.378906,-420.74804700000095,1.0
2019-07-12,11354.299805,11815.986328,461.6865230000003,1.0
2019-07-11,12139.713867,11358.662109,-781.0517579999996,1.0
2019-07-10,12571.537109,12156.512695,-415.02441400000134,1.0
2019-07-09,12284.326172,12573.8125,289.48632800000087,0.0
2019-07-08,11446.59668,12285.958008,839.361327999999,0.0
2019-07-07,11217.616211,11450.84668,233.23046900000008,1.0
2019-07-06,10982.543945,11208.550781,226.00683600000048,1.0
2019-07-05,11203.102539,10978.459961,-224.64257799999905,0.0
2019-07-04,11972.71875,11215.4375,-757.28125,0.0
2019-07-03,10818.15625,11961.269531,1143.113281,0.0
2019-07-02,10588.683594,10801.677734,212.9941400000007,1.0
2019-07-01,10796.930664,10583.134766,-213.7958980000003,0.0
2019-06-30,11931.991211,10817.155273,-1114.8359380000002,1.0
2019-06-29,12400.763672,11959.371094,-441.39257799999905,1.0
2019-06-28,11162.167969,12407.332031,1245.1640619999998,1.0
2019-06-27,13017.125,11182.806641,-1834.3183590000008,1.0
2019-06-26,11778.581055,13016.231445,1237.6503899999989,1.0
2019-06-25,11007.202148,11790.916992,783.7148440000001,1.0
2019-06-24,10853.744141,11011.102539,157.3583980000003,1.0
2019-06-23,10696.691406,10855.371094,158.67968800000017,1.0
2019-06-22,10175.923828,10701.691406,525.767577999999,0.0
2019-06-21,9525.074219,10144.556641,619.4824219999991,1.0
2019-06-20,9273.060547,9527.160156,254.09960900000078,1.0
2019-06-19,9078.727539,9273.521484,194.79394500000126,1.0
2019-06-18,9335.466797,9081.762695,-253.7041019999997,1.0
2019-06-17,8988.923828,9320.352539,331.42871099999866,1.0
2019-06-16,8841.44043,8994.488281,153.04785099999935,1.0
2019-06-15,8689.746094,8838.375,148.62890599999992,0.0
2019-06-14,8230.898438,8693.833008,462.93456999999944,1.0
2019-06-13,8145.54541,8230.923828,85.37841800000115,0.0
2019-06-12,7925.434081999999,8145.857422,220.4233400000012,0.0
2019-06-11,8004.243651999999,7927.714355,-76.52929699999913,1.0
2019-06-10,7692.284668000001,8000.32959,308.04492199999913,1.0
2019-06-09,7949.674805,7688.077148,-261.59765699999934,1.0
2019-06-08,8036.774901999999,7954.12793,-82.64697199999955,0.0
2019-06-07,7826.901367,8043.951172,217.04980499999965,0.0
2019-06-06,7819.633301000001,7822.023437999999,2.3901369999985036,1.0
2019-06-05,7704.343262,7824.231445,119.88818300000003,0.0
2019-06-04,8210.985352,7707.770995999999,-503.2143560000004,1.0
2019-06-03,8741.74707,8208.995117,-532.751952999999,0.0
2019-06-02,8565.473633,8742.958008,177.484375,0.0
2019-06-01,8573.839844,8564.016602,-9.823242000000391,0.0
2019-05-31,8320.286133,8574.501953,254.21582000000126,1.0
2019-05-30,8661.760742,8319.472656,-342.2880860000005,1.0
2019-05-29,8718.591797,8659.487305,-59.10449199999857,1.0
2019-05-28,8802.757813,8719.961914,-82.79589900000065,1.0
2019-05-27,8674.072266,8805.77832,131.70605400000022,1.0
2019-05-26,8055.206055,8673.21582,618.0097649999998,0.0
2019-05-25,7991.885254000001,8052.543945,60.658690999999635,0.0
2019-05-24,7881.695312999999,7987.371581999999,105.67626899999959,0.0
2019-05-23,7677.269043000001,7881.84668,204.5776369999985,1.0
2019-05-22,7956.291992,7680.066406,-276.2255860000005,0.0
2019-05-21,7977.969238,7963.327637,-14.641600999999355,0.0
2019-05-20,8196.923828,7978.309081999999,-218.61474600000201,0.0
